SampleNum,rightpArc,rightMDLFang,rightMDLFspl,rightTPC,leftpArc,leftMDLFang,leftMDLFspl,leftTPC
5602,17.91666667,4.75,17.526123,13.91666667,18.654688,8.25,20.83333333,18.339265
5603,5.25,5.416666667,18.5,14.16666667,5.203627,3.666666667,16.888204,17.556696
5604,3.416666667,6.166666667,13.663586,6,10.66666667,12.075062,14.117955,15.336413
5605,13.5,6,6.583333333,6.25,19.41666667,16.75,12.59263,11.16666667
5606,16,19.204882,11.41666667,18.83333333,12.08333333,6.25,4.75,6.25
5607,19.207164,11,20.16666667,4.75,18.202943,4.083333333,20.75,5.5
5608,9.333333333,10.75,20.83333333,7.583333333,9.25,10.25,13,9.083333333
5609,3.416666667,12.452886,20.41666667,20.75,14.25,18.202943,15.83333333,10.58333333
5610,12.59263,6,11.75,19.89984,7.5,12.75,19.207734,10.41666667
5611,16.25,11.25,9.75,18.33333333,18.202943,20.25,8.784166,5.487793
5612,18.202943,20.66666667,13.381473,3.5,11.97148,14.320214,13.663586,10.83333333
5613,10.5,5.583333333,20.83333333,16.25,18.090691,11.467259,6.166666667,10.41666667
5614,9.75,8.416666667,19.66666667,3.333333333,10.91666667,10.66666667,11.333675,8.75
5615,13.506958,20.75,7,17.569815,14.25,3.333333333,14.58333333,17.603239
5616,6.916666667,3.916666667,9.583333333,5.666666667,4.333333333,20.877823,14.75,5.416666667
5617,18.33333333,17.75,19.83333333,6.583333333,9.583333333,12.75,7.833333333,20
5618,9.583504,3.416666667,18.33333333,16.33333333,15.336413,5.75,20.58333333,7.833333333
5619,5.583333333,12.08333333,10.75,19.08333333,18.654688,7.75,10.83333333,11.75
5620,11.16666667,20.157768,16.41666667,15.83333333,15.747091,12,8.833333333,14.16666667
5621,5.666666667,5.583333333,20.08333333,7.416666667,17.526123,5.487793,7.416666667,11.286675
5622,20.25,13.91666667,13.430869,10.25,13.430869,9.436344,8.416666667,11.467259
5623,17,5.487793,17.137577,7.013347,11.91666667,5.832762,18.5,15.58333333
5624,7.407027,11.41666667,15.393908,8.416666667,12.59263,5.75,9.583504,11
5625,12.75,12.59263,19,18.5,8.75,12.08333333,15,13.58333333
5626,11.41666667,11.97148,10.793862,18.83333333,11.229066,7.25,11.83333333,18.202943
5627,20.157768,15.336413,17.569815,20.877823,16.33333333,12.765229,13.08333333,9.916666667
5628,3.333333333,7.853524,4.083333333,9.58955,15.25,16.58333333,16.25,18.090691
5629,11.75,5.55624,5.189368,11.83333333,3.583333333,13.5,7.833333333,15.336413
5630,4.25,18.16666667,19.58333333,17.137577,11.5,21.16666667,18.202943,3.916666667
5631,9.583504,5.25,21.216746,19.08333333,10.83333333,21.41666667,20.08333333,5.416666667
5632,15,20.274811,8.488478,5.916666667,14.320214,15.66666667,17.526123,17.58333333
5633,8.416666667,16.33333333,17.795003,7.768879,14.117955,21.216746,6.166666667,11
5634,12.75,12.075062,21.16666667,5.333333333,13,7.166666667,10.33333333,5.819644
5635,19.41666667,6.561031,11.33333333,19.66666667,9.166666667,7.853524,11.16666667,16.349418
5636,5.333333333,12.75,17.25,10.172256,14.5,14.33333333,19.207734,9.583504
5637,13.506958,9.583504,14.5,5.660848,7.166666667,4.916666667,14.320214,15.25
5638,8.5,11.057152,10.5,13.506958,17,19.5,10.41666667,15.16666667
5639,15.987451,17.91666667,11.41666667,11.97148,11.229066,4.333333333,19.204882,7.013347
5640,16.365845,12.59263,3.333333333,5.416666667,18.654688,16.157198,16.08333333,11.16666667
5641,20.877823,13.08333333,12.91666667,7.365959,18.58333333,8.166666667,20.08333333,17.526123
5642,6.5,4.416666667,19.41666667,3.333333333,11.053844,17.526123,12.5,10.66666667
5643,10.41666667,3.916666667,11.552133,16.940109,13.08333333,10.5,10.66666667,16.940109
5644,14.16666667,8.488478,8.784166,16.41666667,14.963951,14.58333333,17.75,5.833333333
5645,9.083333333,20.83333333,6.25,14.83333333,10,11.053844,19.207164,7.853524
5646,10.369838,14.16666667,11.58333333,19.08333333,20.75,18.202943,14.58333333,18.654688
5647,14.91666667,13.663586,5,11.552133,7,12.91666667,11.467259,6.5
5648,13.430869,19.204882,21.222792,3.666666667,4.083333333,10.454711,19.41666667,16.962126
5649,17.795003,17.603239,5.416666667,16.157198,6.916666667,10.66666667,17.989276,12.25
5650,5.583333333,10.454711,15,12.16666667,9.583333333,5,16.157198,14.963951
5651,16.33333333,6.583333333,7.768879,17.91666667,20.58333333,7.407027,9.583333333,5.166666667
5652,12.83333333,17.717773,15.393908,7.100387,15.33333333,11.333675,15.08333333,11.83333333
5653,7.166666667,3.5,21.41666667,21,9.916666667,21.41666667,21,20.75
5654,9.083333333,15.779374,10.454711,9.083333333,5.25,9.75,20,5.916666667
5655,20,9.583333333,9.572781,16.25,20.16666667,16.962126,13.91666667,14.58333333
5656,7.833333333,3.666666667,9.436344,11.057152,5.487793,10.16666667,20.274811,21.216746
5657,10,10.41666667,13.08333333,10.104266,11.97148,13.58333333,11.97148,17.25
5658,14.906456,12.41666667,13.91666667,16.349418,20.16666667,10.25,6.25,9.416666667
5659,13.663586,8.75,19.41666667,20.33333333,13.895847,18.339265,15.75,13.5
5660,8.784166,3,20.33333333,5.819644,11.25,19.25,21.222792,18.832648
5661,17.58333333,14.233059,7.833333333,15.747091,16.75,5.833333333,5.083333333,18.832648
5662,9.75,3.333333333,16.888204,7.833333333,11.5,14.16666667,16.41666667,9.583333333
5663,14.75,12.452886,12.5,13.663586,18.654688,13.08333333,9.583333333,13.33333333
5664,20.33333333,18.83333333,12.91666667,6.666666667,5.166666667,7.583333333,21.819644,7
5665,8.166666667,9.333333333,12.497262,12.5,9.633013,20.41666667,17.41666667,15.25
5666,16.157198,11.83333333,6.916666667,16.349418,16.157198,18.654688,20.274811,11.16666667
5667,14.511749,8.666666667,4.416666667,7.532968,16.33333333,9,6.666666667,14.5
5668,19.33333333,11.25,6.583333333,19.204882,16.75,18.5,20.58333333,9.58955
5669,19.25,6.5,19.207734,14.511749,6.25,16.940109,6.561031,13.430869
5670,5.083333333,7.100387,15.393908,20.66666667,7.5,9.666666667,11.41666667,15.25
5671,11.180355,15.41666667,15.336413,9.333333333,11.053844,19.58333333,16.124914,11.180355
5672,17.795003,11.16666667,8.666666667,19.25,19.25,12.765229,3.416666667,9.666666667
5673,18.58333333,18.339265,11,6.166666667,9.166666667,17.569815,15.41666667,16.33333333
5674,11.286675,8.488478,21.222792,11.17488,7.532968,9.416666667,12.41666667,14.16666667
5675,21.16666667,3,3.583333333,10.75,14.16666667,16.08333333,7.532968,7.013347
5676,18.5,9.666666667,14.83333333,15.336413,9.759297,12.33333333,20.58333333,17.603239
5677,16.25,10.75,13.895847,15.33333333,8.583333333,13.83333333,19.25,5.833333333
5678,9.166666667,4.833333333,11.5,20.16666667,13.5,11.91666667,8.5,5.832762
5679,13.91666667,17.989276,7.666666667,5.487793,17.41666667,19.66666667,6.25,12.25
5680,20.33333333,13.75,11.552133,12.91666667,3.333333333,13.895847,14.16666667,18.08333333
5681,15.33333333,18.83333333,15.747091,9.166666667,12.83333333,7.25,17.137577,11.75
5682,17.603239,11.5,6.416666667,16.940109,16.75,3.416666667,9.633013,7.416666667
5683,17.137577,13.5,16.349418,17.25,9.759297,16.888204,10.66666667,17.41666667
5684,9.58955,8.784166,3.25,11,6.416666667,7.768879,6,16.08333333
5685,13.381473,15.730663,11.229066,5.832762,17.603239,10.172256,19.83333333,5.819644
5686,5,16.349418,11.787702,15.747091,10.91666667,6.561031,5.666666667,4.833333333
5687,16.940109,18.832648,16.41666667,10.75,11.16666667,7.532968,8.488478,16.349418
5688,17.235911,9.583333333,14.906456,12.75,15.25,4.916666667,12.83333333,5.083333333
5689,14.91666667,16.157198,9.75,20.66666667,9.58955,5.189368,13.33333333,8.166666667
5690,15.08333333,3.916666667,16,6.416666667,6.666666667,3.333333333,16.25,17.235911
5691,20.25,9.572781,11.41666667,13.08333333,15.58333333,7.75,11.33333333,18.090691
5692,4.833333333,12.75,6.666666667,18.66666667,7.666666667,16.940109,8.833333333,8.488478
5693,11.180355,3.083333333,15.41666667,15.25,11.66666667,15.25,12.75,4.916666667
5694,21.222792,8.488478,17.58333333,11.552133,12.16666667,7.833333333,14.58333333,16.365845
5695,13.430869,9.833333333,9.572781,12.41666667,9.083333333,11.17488,12.16666667,9.75
5696,14.963951,9.583504,12.075062,12.83333333,17.526123,11.66666667,3.416666667,7.532968
5697,13.33333333,19,5.832762,14.511749,9.416666667,8.75,17.41666667,8
5698,7.25,17.137577,5.203627,11.16666667,17.989276,11.5,10.16666667,16.08333333
5699,5.583333333,11.286675,4.583333333,19.58333333,20.33333333,20.157768,15.393908,10.25
5700,13,6.25,9.083333333,13.91666667,15,4.833333333,17.795003,15.747091
5701,14,17.83333333,12.497262,16.58333333,10.369838,19.25,9.633013,9.436344
5702,21,9.58955,19.5,10.66666667,12.59263,14.91666667,5.75,9.166666667
5703,4.666666667,13.430869,12.83333333,11.33333333,15.66666667,20.16666667,18.16666667,3.083333333
5704,21.216746,15.83333333,8.5,18.16666667,3.083333333,17.989276,7.532968,21.41666667
5705,3,10.16666667,3.5,19.5,11.75,3.333333333,17.137577,11.787702
5706,8.5,5.75,3.083333333,5.832762,10.5,15.83333333,10.83333333,11.66666667
5707,6.166666667,21.16666667,5.5,20,5.189368,14.08333333,14.117955,15.5
5708,5.916666667,3.25,11.053844,12.59263,9.75,13.895847,4.833333333,13.58333333
5709,10.172256,3.416666667,14.233059,12.75,8,9.166666667,13,17.58333333
5710,18.654688,8.666666667,15.336413,5.819644,21.222792,17.58333333,8.416666667,4.583333333
5711,13.33333333,19.207734,19.207734,9.436344,17.58333333,11.17488,5.833333333,13
5712,16.940109,9.583333333,13.58333333,5.832762,16,15.58333333,13.5,5.75
5713,11.053844,17.91666667,9.436344,7.768879,19.207734,13.83333333,17.603239,21.41666667
5714,13.895847,15.83333333,10.16666667,14.906456,17.115902,11.180355,14.16666667,17.91666667
5715,18.5,10.66666667,12.75,12.16666667,7.416666667,11.17488,6,16.157198
5716,20.877823,5.55624,17.91666667,5.666666667,3.666666667,7,3.416666667,14.33333333
5717,12.452886,4.833333333,9.75,11.5,19.5,5.25,5.166666667,21
5718,3.25,11.91666667,5.583333333,5.25,3,10.104266,17.569815,11.053844
5719,12.83333333,9.083333333,6,19.207164,5.416666667,17.83333333,8.166666667,12.075062
5720,13.33333333,11.41666667,13.33333333,7.333333333,4.75,5.666666667,10.454711,15.25
5721,17.795003,11.053844,20.58333333,14.963951,9,10.58333333,19.25,4.833333333
5722,21.41666667,6.416666667,18.08333333,10.16666667,5.819644,10.33333333,9.083333333,14.906456
5723,7.416666667,10.33333333,12.25,11.41666667,7.768879,13.506958,12.075062,5.487793
5724,20.83333333,11.16666667,19.66666667,12.58333333,12.33333333,15.66666667,17.91666667,8.666666667
5725,13.663586,14.320214,5.660848,10.58333333,7,3.583333333,12.765229,7.666666667
5726,5.819644,5.832762,7.5,7.407027,12.33333333,8,16.75,5.833333333
5727,13.91666667,11.58333333,15.25,17.25,20.157768,13,5.666666667,15.730663
5728,18.33333333,13.91666667,11.83333333,7.833333333,19.25,8.166666667,8.75,8.784166
5729,11.286675,8.666666667,21.216746,7.75,5.832762,11,8.833333333,13.895847
5730,17.556696,3,9.583333333,17.569815,9.028405,9.416666667,12.75,5.189368
5731,20.33333333,14.33333333,10.41666667,9.25,10.75,11.17488,14.33333333,17.75
5732,15.75,17.58333333,3.583333333,12.33333333,6,18.832648,15.336413,11.053844
5733,13.91666667,11.057152,15.66666667,20.25,8.833333333,15.393908,4.083333333,9.58955
5734,5.666666667,21,12.75,13.66666667,6.666666667,3.833333333,10.104266,14.511749
5735,11.17488,16.75,5.416666667,6.916666667,14.320214,3.666666667,14,11.58333333
5736,9.916666667,18.08333333,15.75,17.115902,9.028405,4.083333333,5.203627,19.25
5737,7.407027,7.853524,12.33333333,9.083333333,5.487793,14.83333333,16.58333333,14.66666667
5738,14.5,13.75,14.83333333,8.488478,14.66666667,8.75,11.41666667,12.58333333
5739,11,10.91666667,15.747091,11.5,3.666666667,12.91666667,18.08333333,16.888204
5740,11.25,7.416666667,20,13.91666667,17.717773,11.229066,20.33333333,7.666666667
5741,21.819644,14.233059,13.506958,3.333333333,3.333333333,9.25,17.556696,9.75
5742,14,7.532968,17.41666667,17.235911,11.229066,14.320214,18.090691,19.89984
5743,16.25,9.416666667,10.369838,5.333333333,4.25,7.768879,20.75,15.08333333
5744,9.916666667,9.333333333,16.75,11.33333333,18.33333333,5.416666667,16.58333333,3.25
5745,11.91666667,12.59263,17.83333333,5.666666667,13.75,16.33333333,5.660848,15.393908
5746,20.75,14.320214,13,5.487793,5.75,11.17488,11.83333333,17.91666667
5747,12.08333333,6.25,12.59263,17.569815,12.497262,16.888204,20.08333333,17.83333333
5748,6.5,15.393908,8.488478,3.25,19.5,10.33333333,4.25,16.940109
5749,7.401893,12.59263,5.166666667,19.5,3.5,19,10.454711,19.89984
5750,17.115902,20.16666667,5.819644,16.124914,11.41666667,4.666666667,10.91666667,5.416666667
5751,7.407027,19.207164,7.853524,15.5,12.075062,9.833333333,14.963951,17.556696
5752,8.833333333,18.339265,11.229066,5.75,10.58333333,18.832648,5.203627,4.333333333
5753,5.666666667,13.83333333,16.75,7.333333333,9.916666667,20.83333333,9.166666667,8.25
5754,20.75,10.369838,12.08333333,4.75,7,5.166666667,10.66666667,14
5755,10.75,17.41666667,9.25,17.989276,5.487793,12.452886,14.906456,7.666666667
5756,11.057152,9,19.5,11.552133,9.633013,12.497262,6.25,11.467259
5757,11.552133,21.222792,15.75,5.660848,16.25,10.25,19.41666667,19.207734
5758,13.58333333,11.97148,9.583504,7.853524,7.70819,12,5.083333333,11.33333333
5759,5.333333333,20.41666667,11.286675,10,7.365959,18.202943,17.526123,14.320214
5760,13.5,13.5,11.229066,19.33333333,14,20.66666667,10.33333333,13.506958
5761,4.25,12,7.166666667,3.833333333,18.33333333,7.666666667,11.58333333,15.25
5762,6.166666667,14.963951,4.916666667,7.5,11.97148,3.666666667,20.58333333,6.5
5763,13.75,9.25,16.349418,15.393908,17.717773,7,8.75,18.66666667
5764,7.401893,17.717773,17.58333333,18.16666667,10.83333333,5.416666667,14,21.5
5765,17.717773,4.333333333,9.333333333,15.08333333,14.320214,16.124914,17.795003,12.75
5766,15.08333333,3.583333333,18.16666667,3.916666667,12.765229,7.532968,13.58333333,17.25
5767,16.75,9.416666667,20.157768,6.416666667,11.17488,15.779374,17.526123,5.166666667
5768,19.204882,15.08333333,15.16666667,11.91666667,14.83333333,11.41666667,7.166666667,4.75
5769,14.906456,11.5,9.436344,20,13.506958,5.833333333,14.906456,20
5770,19,16.940109,9,8.488478,10.5,20.58333333,5.25,10.66666667
5771,10.33333333,15,3.5,8.5,14.16666667,14.08333333,3.833333333,9.333333333
5772,15.730663,18.832648,13.5,19.25,3.666666667,14.75,18.58333333,6.25
5773,14.5,11.41666667,20.33333333,8.666666667,20,5.819644,18.202943,13.663586
5774,19.25,5.487793,5.166666667,12.41666667,10.104266,20.877823,14,17.556696
5775,5.75,11.229066,7.100387,14.233059,10.454711,7.333333333,16.157198,18.090691
5776,7.416666667,12.765229,12.16666667,12.91666667,17.235911,8.75,19.5,10.75
5777,11.66666667,12.497262,5.666666667,21.41666667,18.66666667,11.83333333,7.407027,12.765229
5778,5.583333333,21.16666667,11.97148,5.189368,13.895847,12.58333333,11.83333333,5.333333333
5779,9.166666667,9.572781,20.16666667,15.83333333,5.583333333,5.832762,5.666666667,5.25
5780,5.833333333,3.916666667,8.5,3.25,11.180355,14.963951,5.189368,11.229066
5781,10.16666667,13.895847,11.75,16.58333333,16.58333333,7.365959,20.877823,11.25
5782,16.75,6.666666667,10.16666667,16.940109,14.117955,13.75,21.5,21.216746
5783,12.075062,13.663586,4.333333333,17.603239,5.833333333,19.89984,15.41666667,8.416666667
5784,11,19.33333333,8.488478,14.83333333,7.100387,18.090691,3.833333333,7.768879
5785,8.25,9.333333333,15.75,14.75,16.888204,3.5,4.75,10.91666667
5786,5.916666667,11.83333333,10.104266,13.33333333,3.833333333,14.25,18.654688,17.235911
5787,10.5,11.180355,19.33333333,11.5,7.333333333,20.274811,5.583333333,15.25
5788,9,11.16666667,15,11.16666667,11.17488,7.407027,18.5,7.166666667
5789,17.795003,11.97148,13.91666667,12.59263,19.33333333,18.33333333,11.467259,11.33333333
5790,10.91666667,14.906456,13.58333333,7.401893,19.41666667,7.532968,16.124914,3.416666667
5791,10.83333333,13.381473,21.41666667,14.58333333,11.229066,15.730663,10.104266,17.41666667
5792,16.58333333,14.83333333,18.090691,11.286675,9.916666667,13.83333333,16.25,13.83333333
5793,15.5,5.819644,8.583333333,13.5,14.08333333,11.229066,5.189368,13.381473
5794,11.229066,16.33333333,18.5,13,8.5,19.08333333,10.41666667,12.83333333
5795,13.83333333,17.556696,16.08333333,11.33333333,13.506958,7.365959,3.333333333,18.08333333
5796,7.25,19.207734,18.33333333,3.916666667,14.5,21.16666667,19.207164,4.083333333
5797,5.5,6.561031,5.203627,16.349418,11,3.583333333,6.561031,17.526123
5798,13.895847,6.561031,18.5,11.75,9.759297,12.58333333,20.33333333,17.556696
5799,4.416666667,14.963951,16,19.08333333,12.83333333,20.274811,19.83333333,17.137577
5800,17,9.436344,16.157198,15.83333333,3.916666667,20.83333333,10.58333333,5.166666667
5801,7.013347,10.454711,9.58955,14.233059,20.08333333,6,5.75,16.349418
5802,13.66666667,10.104266,15.747091,5.189368,14.91666667,9.833333333,9.083333333,6.666666667
5803,17.235911,16.33333333,10.66666667,15.66666667,14.83333333,15.83333333,20.83333333,20.41666667
5804,20.66666667,6,8.833333333,17.75,3.416666667,4.916666667,11.180355,18.339265
5805,10.58333333,17.556696,18.202943,18.83333333,17.58333333,11.16666667,14.08333333,14.320214
5806,5.660848,9.166666667,20.33333333,9.75,7.166666667,9.572781,18.16666667,11.33333333
5807,20.877823,12.75,5.083333333,11.33333333,20.58333333,10.66666667,4.083333333,5.666666667
5808,10.58333333,5.083333333,8,9.166666667,12.41666667,13.663586,12.41666667,9.436344
5809,18.66666667,13.83333333,21.222792,5.333333333,18.66666667,16.75,11.41666667,12.25
5810,5.5,4.25,19.207734,19.08333333,3.333333333,20.877823,17.603239,19.5
5811,15.747091,11.467259,16.888204,14.511749,17.75,11.58333333,21.41666667,16.124914
5812,11.787702,5.75,7.5,20.274811,5.583333333,12.5,4.75,15.25
5813,9.166666667,3.083333333,7.416666667,20.58333333,17.25,17.115902,15.41666667,15
5814,4.916666667,16,4.25,8.5,9.416666667,18.654688,7.407027,12.08333333
5815,4.083333333,15.08333333,21.216746,13.506958,19.41666667,10.5,18.58333333,5.333333333
5816,14.16666667,10.33333333,18.832648,5.5,5.487793,13.663586,20.877823,13.506958
5817,19.5,15.393908,18.08333333,10.16666667,13,11.25,20.41666667,5.5
5818,4.416666667,3.333333333,5.583333333,20.33333333,12.452886,8.666666667,21,11.33333333
5819,16.33333333,8.583333333,18.16666667,14.33333333,3,9.58955,18.090691,15.08333333
5820,10.5,14.511749,11.787702,11.97148,6.583333333,11.229066,16.58333333,12.452886
5821,8.416666667,7.532968,10,7.70819,12,17.989276,12.08333333,16
5822,15.730663,13.895847,18.654688,8.25,7.768879,13.381473,17.41666667,8.75
5823,14.320214,15.336413,17.115902,10.33333333,19.207734,13.506958,14.33333333,5.25
5824,12,9,19,17.526123,12.5,12.075062,14.66666667,15.336413
5825,17,19.204882,18.08333333,20.274811,18.339265,19.58333333,16.08333333,7.768879
5826,9.633013,3.5,7.416666667,21.5,16.888204,9.436344,12.33333333,19
5827,7.532968,14.08333333,13.58333333,14.33333333,9.75,5.5,18.202943,15.66666667
5828,19.83333333,18.090691,16.962126,10.16666667,16,13.381473,12.08333333,13.33333333
5829,7.833333333,9.58955,17.989276,15.83333333,9.759297,5.333333333,8.166666667,19.83333333
5830,11.97148,9.633013,13.381473,9.916666667,13.83333333,9.083333333,16.58333333,14.233059
5831,13.430869,12.58333333,19.58333333,13,4.25,9.436344,18.5,9.833333333
5832,13.895847,7.5,15.5,14.117955,7,8.75,18.58333333,10.172256
5833,13.506958,19,11.467259,17.75,13.83333333,15.16666667,17.526123,3.666666667
5834,15.730663,14.75,5.189368,6.561031,16.58333333,19,6,13.58333333
5835,10.33333333,20.41666667,10.16666667,7.666666667,12.16666667,10.454711,21,8.784166
5836,16.08333333,14.58333333,14.58333333,20.41666667,7.013347,11.053844,12.452886,16.08333333
5837,18.090691,12.5,19,10.75,7.401893,9.333333333,7.853524,15.66666667
5838,7.666666667,12.75,5.5,12.075062,16.157198,21.16666667,10.104266,3.5
5839,6.666666667,18.5,12.16666667,6.416666667,13.91666667,13.33333333,18.58333333,11.83333333
5840,10.83333333,9.028405,17.795003,14.963951,6.416666667,9,14,5.487793
5841,13.506958,4.666666667,11.83333333,17.115902,12.33333333,3.25,15.779374,3.916666667
5842,15.41666667,16.41666667,21,19.207734,9.759297,9.58955,3.083333333,11.229066
5843,8.416666667,8.416666667,15.33333333,13.381473,8.488478,9.572781,15.5,9.583333333
5844,17.83333333,5.666666667,14.906456,7.100387,18.08333333,11.17488,4.583333333,21.16666667
5845,11.75,11.180355,11.787702,20.33333333,17.58333333,10.41666667,20.877823,7.583333333
5846,12.91666667,15.08333333,19.33333333,16.08333333,6.561031,3.666666667,11,10.25
5847,11.552133,19.08333333,17,12.452886,16.349418,20.66666667,14.08333333,5.55624
5848,9.833333333,4.833333333,8.75,3.666666667,15.029774,5.166666667,14.25,7.166666667
5849,10.369838,14.83333333,5.25,16.365845,14.963951,10.25,14.25,17
5850,21.216746,16.962126,7.768879,18.83333333,16.124914,10.33333333,13.663586,5
5851,10.91666667,13.430869,15.58333333,13.381473,16.940109,9.572781,8.666666667,8.666666667
5852,4.916666667,13.91666667,9.666666667,20.83333333,5.487793,19.5,7.70819,13.91666667
5853,9.583333333,21.222792,11.229066,17.795003,11.25,15,19.33333333,14.906456
5854,9.166666667,3.916666667,7.833333333,9.166666667,19.89984,19.83333333,18.5,5.55624
5855,17.83333333,3.833333333,4.333333333,16.124914,12.41666667,9.583504,16.25,20.08333333
5856,17.603239,16.124914,9.583504,16.33333333,17,9.166666667,15.779374,12.83333333
5857,8,3.333333333,17.75,5.819644,15.58333333,18.58333333,14.16666667,17.25
5858,7.25,15.779374,13.33333333,11.787702,8.25,7.416666667,15.33333333,17.526123
5859,12.452886,10.5,20.33333333,4.916666667,7.333333333,7.365959,20.41666667,12.497262
5860,6.916666667,15.029774,3.916666667,12.452886,15.336413,8.784166,12.452886,17.75
5861,5.083333333,14.66666667,16.41666667,12.16666667,12.25,16.124914,11.17488,4.833333333
5862,16.940109,10.5,11.75,19.08333333,11,16.08333333,8.75,8
5863,3.25,17.569815,7.407027,12.497262,20.75,12.33333333,20.274811,5.333333333
5864,12.5,20.16666667,18.5,21.222792,7.416666667,16.08333333,9.25,4.916666667
5865,15.029774,20,3.666666667,15.83333333,7.013347,6.583333333,9,19
5866,16.58333333,3.083333333,12.5,20.08333333,19.83333333,7.853524,5.75,13.58333333
5867,10.75,11.552133,6,11.33333333,11.286675,12.25,9.25,7.013347
5868,13.83333333,6,13.5,19.207164,7.5,15.75,5.666666667,3.083333333
5869,10.5,20.25,14.233059,5.189368,5.5,19.204882,8.784166,12.452886
5870,21.16666667,17.91666667,18.58333333,8.666666667,9.416666667,15,13.66666667,14.75
5871,3.916666667,18.832648,11.17488,7.365959,5.832762,12,16,12.16666667
5872,12.765229,13.75,7.853524,18.58333333,14.5,11.057152,18.339265,19.83333333
5873,7.100387,19.207164,15.730663,4.25,7.416666667,20.58333333,14.16666667,17.717773
5874,13.66666667,11.75,13.91666667,21.16666667,10.66666667,10.41666667,5.083333333,5.832762
5875,8.25,13.663586,15.08333333,13.381473,17.58333333,14.511749,17.795003,15.83333333
5876,7.333333333,11.16666667,21.5,16.888204,16.75,19.58333333,19.25,11.5
5877,8.833333333,15.08333333,3.333333333,20,18.654688,20.75,3.833333333,17.25
5878,5.333333333,10.33333333,18.5,8,19,15.33333333,16.58333333,15.5
5879,15,12.59263,16.08333333,11.16666667,3.833333333,4.083333333,7.416666667,20.66666667
5880,10.75,18.33333333,13.66666667,10.91666667,9.166666667,18.090691,5.416666667,13.895847
5881,12.59263,9.25,15.33333333,4.833333333,11.057152,15.16666667,14.75,7.666666667
5882,13,14.233059,15.16666667,12.41666667,19,9.633013,5.833333333,4.916666667
5883,12,9.58955,7.166666667,12.75,3.416666667,5.25,5.083333333,17.717773
5884,11.5,9.028405,3.583333333,7.5,11.41666667,5.083333333,15.393908,10.369838
5885,7.416666667,18.83333333,16.33333333,7.100387,12.452886,15.83333333,5.819644,17.795003
5886,18.58333333,18.202943,9.333333333,18.16666667,14.58333333,5,7.013347,14.233059
5887,9.25,5.083333333,18.654688,15.41666667,14.963951,8.666666667,15.987451,6.666666667
5888,11.229066,17.989276,5.333333333,12.5,11.467259,21.222792,18.090691,10.369838
5889,3,4.25,3.416666667,5.333333333,13.663586,9.583504,16.58333333,17.83333333
5890,19.204882,9.572781,13.895847,3,19.08333333,4.666666667,20.33333333,20.41666667
5891,14.320214,3.916666667,15.987451,19.5,11.66666667,8.75,9.572781,15.336413
5892,7.166666667,12.452886,9.833333333,13.33333333,7.365959,8.784166,20.41666667,12.765229
5893,15.336413,21.41666667,17.526123,10.58333333,14.33333333,9.5,15.730663,7.166666667
5894,21.222792,9.633013,4.833333333,19.207164,4.583333333,9.916666667,14.08333333,9.759297
5895,19.207164,20.66666667,5.333333333,18.58333333,9.583333333,9.572781,7.333333333,19.33333333
5896,14.08333333,7.416666667,9.583504,7.25,8.666666667,7.100387,21.216746,16
5897,15.16666667,6.916666667,14.08333333,9.083333333,15.16666667,10.58333333,9.759297,6.416666667
5898,16.962126,8.416666667,13.08333333,15.747091,10.66666667,9.028405,12.91666667,16.962126
5899,18.58333333,21.5,15.33333333,15,9.333333333,7.532968,4.166666667,14.963951
5900,17.115902,12.58333333,19.08333333,17.603239,16.08333333,21.16666667,11.97148,17.603239
5901,7.583333333,11.75,8.583333333,4.25,17.83333333,13.83333333,5.583333333,17.115902
5902,8.166666667,14.08333333,5.203627,8.5,5.166666667,12.58333333,12.33333333,9.916666667
5903,18.58333333,10.104266,6.416666667,4.833333333,18.58333333,17.569815,3.25,7.25
5904,16.25,16.33333333,15.75,20,20.274811,5.416666667,8.5,12.075062
5905,17.603239,9.666666667,17.717773,17.25,7.166666667,17.526123,9.916666667,7.25
5906,6.166666667,14,15.33333333,14.16666667,17.603239,4.75,15.987451,6.561031
5907,17.526123,21,8.488478,17.137577,20.66666667,8.416666667,12.91666667,9.25
5908,18.654688,14,18.58333333,9.028405,6.561031,13.08333333,19.204882,18.83333333
5909,5.487793,17.115902,15.83333333,4.25,18.654688,18.090691,15.33333333,17.717773
5910,5.25,3.083333333,7.5,16.365845,19.83333333,11.229066,19,17.989276
5911,17.795003,18.202943,5.25,11.16666667,20.877823,6.666666667,20.33333333,11.25
5912,20,3.333333333,12,17.989276,20.08333333,4.25,9,6.666666667
5913,20.25,17.41666667,18.33333333,20.25,14.906456,8.583333333,21.222792,17.25
5914,8.784166,15.58333333,20.66666667,16.08333333,16.888204,13.663586,6.416666667,10.91666667
5915,8.488478,13.08333333,12.58333333,7.75,5.819644,15.83333333,5.819644,19.58333333
5916,11.5,20.157768,14.25,12.91666667,7.365959,9.666666667,13.33333333,15.16666667
5917,5.5,9.572781,11,11.053844,7.407027,20.66666667,15.730663,12.91666667
5918,5.487793,19.83333333,20.08333333,7.416666667,5.189368,14.511749,14.963951,8.833333333
5919,15.730663,18.832648,9.583333333,12.075062,17.41666667,16.08333333,9.583333333,12.41666667
5920,9.436344,14.117955,12.58333333,15.25,11.333675,20.157768,6.561031,11.057152
